NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Mailing Address,Provider Second Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider Business Mailing Address Country Code (If outside U.S.),Provider Business Mailing Address Telephone Number,Provider Business Mailing Address Fax Number,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number,Provider Enumeration Date,Last Update Date,Authorized Official Last Name,Authorized Official First Name,Authorized Official Middle Name,Authorized Official Title or Position,Authorized Official Telephone Number,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Healthcare Provider Taxonomy Code_3,Healthcare Provider Taxonomy Code_4,Healthcare Provider Taxonomy Code_5,Healthcare Provider Taxonomy Code_6,Healthcare Provider Taxonomy Code_7,Healthcare Provider Taxonomy Code_8,Healthcare Provider Taxonomy Code_9,Healthcare Provider Taxonomy Code_10,Healthcare Provider Taxonomy Code_11,Healthcare Provider Taxonomy Code_12,Healthcare Provider Taxonomy Code_13,Healthcare Provider Taxonomy Code_14,Healthcare Provider Taxonomy Code_15,Other Provider Identifier_1,Other Provider Identifier Type Code_1,Other Provider Identifier State_1,Other Provider Identifier Issuer_1,Other Provider Identifier_2,Other Provider Identifier Type Code_2,Other Provider Identifier State_2,Other Provider Identifier Issuer_2,Other Provider Identifier_3,Other Provider Identifier Type Code_3,Other Provider Identifier State_3,Other Provider Identifier Issuer_3,Other Provider Identifier_4,Other Provider Identifier Type Code_4,Other Provider Identifier State_4,Other Provider Identifier Issuer_4,Other Provider Identifier_5,Other Provider Identifier Type Code_5,Other Provider Identifier State_5,Other Provider Identifier Issuer_5,Other Provider Identifier_6,Other Provider Identifier Type Code_6,Other Provider Identifier State_6,Other Provider Identifier Issuer_6,Other Provider Identifier_7,Other Provider Identifier Type Code_7,Other Provider Identifier State_7,Other Provider Identifier Issuer_7,Other Provider Identifier_8,Other Provider Identifier Type Code_8,Other Provider Identifier State_8,Other Provider Identifier Issuer_8,Other Provider Identifier_9,Other Provider Identifier Type Code_9,Other Provider Identifier State_9,Other Provider Identifier Issuer_9,Is Sole Proprietor,Is Organization Subpart,Parent Organization LBN,Parent Organization TIN,Authorized Official Name Prefix Text,Authorized Official Name Suffix Text,Authorized Official Credential Text,Healthcare Provider Taxonomy Group_1,Healthcare Provider Taxonomy Group_2,Certification Date
1932804895,2,H & F URGENT CARE AND FAMILY MEDICINE,,,320 KINGFISHER LN,,LEANDER,TX,786412689,US,,,320 KINGFISHER LN,,LEANDER,TX,786412689,5128489357,,3/31/2023,4/14/2023,FRACKELTON,DORIAN,,NURSE PRACTITIONER/MEMBER,4432265597,251E00000X,,,N,261QP2300X,261QU0200X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,FNP,,,4/14/2023
1578268306,2,"THE AND WAY THERAPY, PLLC",,,219 VILLAGE OAK DR,,AUSTIN,TX,787374864,US,,,219 VILLAGE OAK DR,,AUSTIN,TX,787374864,2819188814,,4/3/2023,4/3/2023,BLAHNIK,KELSEY,,MANAGER/EXECUTIVE DIRECTOR,2819188814,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LCSW,,,4/1/2023
1144925629,2,SUNSPIRE HEALTH TEXAS LLC,,,19820 N 7TH ST STE 205,,PHOENIX,AZ,850241694,US,6022563020,,3721 EXECUTIVE CENTER DR STE 102,,AUSTIN,TX,787311615,6022563020,,4/3/2023,4/3/2023,LIVINGSTON,TRACY,,VICE PRESIDENT OF REVENUE CYCLE,6022563020,261QM0850X,,,Y,261QR0405X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MS.,,,,,4/3/2023
1376248047,2,POWERBACK REHABILITATION LLC,,,101 E STATE ST,,KENNETT SQUARE,PA,193483109,US,6109254560,,12429 SCOFIELD FARMS DR,,AUSTIN,TX,787582640,7379326829,,4/3/2023,4/3/2023,SHROM,CARL,ANTHONY,CEO,2158960422,261QR0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,4/3/2023
1538864871,2,NOVA VITA WELLNESS CENTERS- WESTLAKE,,,200 N LAKELINE BLVD STE C,,CEDAR PARK,TX,786132090,US,5123875920,,200 N LAKELINE BLVD STE C,,CEDAR PARK,TX,786132090,5123875920,,4/4/2023,9/6/2023,THOMPSON,PEYTON,,MEDICAL DIRECTOR,5124607244,164W00000X,,,N,261QH0100X,261QI0500X,363LP2300X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,,4/4/2023
1366137440,2,"SURGERY CENTER OF GEORGETOWN, LLC",GEORGETOWN SURGERY CENTER,3,1101 WOLF LAKE DR STE 150,,GEORGETOWN,TX,786283778,US,7373404100,7373404101,1101 WOLF LAKE DR STE 150,,GEORGETOWN,TX,786283778,3773404100,7373404101,4/6/2023,1/23/2024,REHM,PATRICK,,ADMINISTRATOR,5126652324,261QA1903X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,1/23/2024
1457047664,2,USA EMERGENCY CENTERS - DRIPPING SPRINGS LLC,ALLY MEDICAL EMERGENCY ROOM DRIPPING SPRINGS,3,5525 BURNET RD STE A,,AUSTIN,TX,787561646,US,5124510933,7378430009,333 E HIGHWAY 290 # 350,,DRIPPING SPRINGS,TX,786205300,5124510911,,4/12/2023,3/22/2024,CARTER,TIMOTHY,,FOUNDER,5124510911,261QE0002X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,3/22/2024
1710673447,2,SNOWDROP WELLNESS,,,2712 STONE BRANCH DR,,LEANDER,TX,786414615,US,3602055965,,2712 STONE BRANCH DR,,LEANDER,TX,786414615,3602055965,,4/14/2023,2/5/2024,ESKELSEN,AMY,,OWNER,3602055965,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,2/5/2024
1700572237,2,EMERALD PATH COUNSELING PLLC,,,1716 CONSTANTINO CIR UNIT B,,AUSTIN,TX,787454171,US,,,1716 CONSTANTINO CIR UNIT B,,AUSTIN,TX,787454171,7372327439,,4/17/2023,4/17/2023,BROCKMAN,BROOKE,,COUNSELOR,7372327439,251S00000X,,,N,261QM0801X,261QM0855X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,4/17/2023
1609563014,2,DS EMERGENCY PHYSICIANS PLLC,ALLY MEDICAL EMERGENCY ROOM DRIPPING SPRINGS,3,5525 BURNET RD STE A,,AUSTIN,TX,787561646,US,5124510911,7378430009,333 E HIGHWAY 290 # 350,,DRIPPING SPRINGS,TX,786205300,5124510911,,4/18/2023,3/22/2024,CARTER,TIMOTHY,,FOUNDER,5124510911,261QM1300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,MD,,,3/22/2024
1952098162,2,SMALL STEPS OF HEALTH PLLC,SMALL STEPS OF HEALTH,5,500 E 4TH ST # 552,,AUSTIN,TX,787013720,US,5853977964,,500 E 4TH ST # 552,,AUSTIN,TX,787013720,5853977964,,4/18/2023,3/19/2024,KLEMP,TREVOR,,OWNER,5853977964,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,"PT, DPT",,,3/19/2024
1922795491,2,PATRICIA TRUHN COUNSELING PLLC,,,2111 DICKSON DR STE 20,,AUSTIN,TX,787044788,US,5122655531,,2111 DICKSON DR STE 20,,AUSTIN,TX,787044788,5122655531,,4/24/2023,4/26/2023,TRUHN,PATRICIA,,THERAPIST,5122655531,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,4/26/2023
1043909567,2,THE TAILYN FOUNDATION LLC,,,9901 BRODIE LN,,AUSTIN,TX,787485803,US,5122436913,,11611 ELK PARK TRL,,AUSTIN,TX,787597875,2513076441,,5/1/2023,5/1/2023,MOORE,TABATHE,,OPERATION DIRECTOR,2513076441,251E00000X,,,N,253Z00000X,305S00000X,343900000X,385H00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,5/1/2023
1588353130,2,FAST TRACK URGENT CARE,,,PO BOX 33173,,SAN ANTONIO,TX,782653173,US,2109068478,2107872030,136 DRIFTING WIND RUN STE 117,,DRIPPING SPRINGS,TX,786205628,2109068478,2107872030,5/1/2023,7/15/2024,WARREN,DANNY,,COO,3109870586,261QR1300X,,,Y,261QU0200X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,7/15/2024
1992494868,2,"OPTIMAL PERFORMANCE PHYSICAL THERAPY, PLLC",,,2208 FM 620 N APT 3203,,AUSTIN,TX,787342819,US,3616480643,,2901 RANCH ROAD 620 N,,AUSTIN,TX,787342208,5128153748,5123529648,5/5/2023,10/28/2023,WHITE,BRANDON,O'NEAL,OWNER/PHYSICAL THERAPIST,3616480643,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,PT,,,10/28/2023
1730879818,2,NUEROHEALTH SOLUTIONS OF TX LLC,,,2021 GUADALUPE ST STE 260,,AUSTIN,TX,787055654,US,8774654384,8774654384,2021 GUADALUPE ST STE 260,,AUSTIN,TX,787055654,8774654384,8774654384,5/11/2023,5/11/2023,ROTH,ROBERT,M,MGR/MEMBER,8774654384,261QC1500X,,,Y,261QM1300X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,ESQ.,,,5/11/2023
1962193680,2,FAST TRACK URGENT CARE,FAST AID URGENT CARE,3,PO BOX 33173,,SAN ANTONIO,TX,782653173,US,5128569060,,1670 HIGHWAY 71 E STE D,,BASTROP,TX,786022033,5128569060,,5/15/2023,7/31/2024,JONES,JENNIFER,,BILLING SPECIALIST,2108908840,261QR1300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,7/31/2024
1386336162,2,MSC HEALTH TEXAS LLC,,,1305 E HOUSTON ST STE 403,,SAN ANTONIO,TX,782052034,US,2107751600,2107421534,1516 RANCH ROAD 620 S STE 450,,LAKEWAY,TX,787346295,2107751600,,5/22/2023,5/22/2023,GUTIERREZ,ANDRES,,CEO,2107751600,104100000X,,,N,133VN1005X,163WD1100X,163WH0500X,2472R0900X,261QE0700X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,5/22/2023
1184316283,2,"DIANNA B. SUAREZ PSYCHOTHERAPY, PLLC",,,6206 ARNOLD DR # A,,AUSTIN,TX,787233320,US,5128394776,,2208 E 14TH ST,,AUSTIN,TX,787021306,5128394776,,5/25/2023,5/25/2023,SUAREZ,DIANNA,B,PSYCHOTHERAPIST,5128394776,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"M.A.,LPC-ASSOCIATE",,,5/25/2023
1235821372,2,APEX LIFE LLC,,,3311 GALESBURG DR,,AUSTIN,TX,787455811,US,2103641803,,2101 S I-35,STE 200,AUSTIN,TX,78741,5126779355,,5/25/2023,5/25/2023,REAVIS,RHONDA,REBECCA,OT,2103641803,111N00000X,,,N,261QX0100X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,OT,193200000X MULTI-SPECIALTY GROUP,,5/17/2023
1578255709,2,JUNIPER PEDIATRICS,,,2631 GATTIS SCHOOL RD STE 160,,ROUND ROCK,TX,786642825,US,5127504265,,2631 GATTIS SCHOOL RD STE 160,,ROUND ROCK,TX,786642825,5127504265,,5/25/2023,5/25/2023,ZIBDEH-LOUGH,HANA,ISAM,PHYSICIAN/OWNER,5127504265,261QP2300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,DO,,,5/25/2023
1316630692,2,"VALERIE WELLS THERAPY, PLLC",,,7310 MENCHACA RD # 150911,,AUSTIN,TX,787455262,US,5127665209,,7310 MENCHACA RD # 150911,,AUSTIN,TX,787455262,5127665209,,6/1/2023,12/29/2023,WELLS,VALERIE,,OWNER/THERAPIST,5127665209,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LCSW,,,12/29/2023
1740973098,2,"TURNER PROFESSIONAL COUNSELING, PLLC",,,1005 SAINT HELENA DR,,LEANDER,TX,786412550,US,5124708910,,1464 E WHITESTONE BLVD STE 1901,,CEDAR PARK,TX,786139077,5124708910,,6/1/2023,6/1/2023,TURNER,ROBERT,LEE,OWNER,5124708910,261QM0850X,,,Y,261QM0855X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,LPC,,,6/1/2023
1487348017,2,"RESTORED FAMILY COUNSELING, PLLC",,,PO BOX 463,,MANCHACA,TX,786520463,US,,,5904 LEHMAN WAY,,AUSTIN,TX,787474094,5126273880,,6/6/2023,6/6/2023,ARNOLD,SARAH,,OWNER,5126273880,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC-S,,,6/6/2023
1477247732,2,"NEUROPLAY, LLC",,,1046 BOWLINE DR,,GEORGETOWN,TX,786332099,US,2692511282,,1046 BOWLINE DR,,GEORGETOWN,TX,786332099,2692511282,,6/7/2023,2/5/2024,ROBERTS,ASHLEY,,OCCUPATIONAL THERAPIST,2692511282,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"OTR/L, MOT",,,2/5/2024
1962186437,2,MANN AUSTIN SURGERY SUITE LLC,,,4314 W BRAKER LN FL 2,,AUSTIN,TX,787595358,US,8006984746,,4314 W BRAKER LN FL 2,,AUSTIN,TX,787595358,8006984746,,6/14/2023,9/19/2023,MANN,PAUL,MICHAEL,MEDICAL DIRECTOR,8006984746,261QA1903X,,,Y,261QS0132X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,MD,,,9/19/2023
1629753876,2,BROOMWAGON PHYSIO,,,1227 BELL ROCK CIR,,PFLUGERVILLE,TX,786602909,US,,,3000 JOE DIMAGGIO BLVD STE 7,,ROUND ROCK,TX,786653989,5128432245,,6/15/2023,4/14/2024,ADAMASZEK,ANNA,KINGA,OWNER,7186192343,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"PT, DPT",,,4/14/2024
1053096354,2,PRODIGY CARE SERVICES LLC,,,PO BOX 3161,,MILWAUKEE,WI,532013161,US,7133226667,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,7133226667,,6/15/2023,6/15/2023,NORKETT,PAUL,,CHIEF OPERATING OFFICER,9728007674,302F00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,6/15/2023
1609551860,2,"CHALICE PSYCHOTHERAPIES, PLLC",RESOLVE ETT LIGHT THERAPY,3,5310 JOE SAYERS AVE APT 210,,AUSTIN,TX,787562141,US,5126361333,,9501 N CAPITAL OF TEXAS HWY STE 104,,AUSTIN,TX,787597254,7374719697,,6/15/2023,6/23/2023,NOLAND,CINDY,,OWNER,7374719697,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,6/23/2023
1508541798,2,"BRAVO HEALTH MID-ATLANTIC, INC.",,,9623 BRAEBURN GLN,,AUSTIN,TX,787292710,US,5125347482,,9623 BRAEBURN GLN,,AUSTIN,TX,787292710,5125347482,,6/16/2023,6/16/2023,PICKERING,MARLENA,POWELL,ATTORNEY,5125347482,302R00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,ESQ.,,,6/16/2023
1023794070,2,"FAMILY HAVEN COUNSELING, LLC",,,5900 BALCONES DRIVE 100,,AUSTIN,TX,78731,US,8302176620,,5900 BALCONES DRIVE 100,,AUSTIN,TX,78731,8302176620,,6/26/2023,7/1/2024,FRISCHMUTH,SANDI,,FOUNDER,8302176620,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,7/1/2024
1477239424,2,"RICE & MANGOES PSYCHOTHERAPY, PLLC",,,12148 JOLLYVILLE RD 1406,,AUSTIN,TX,78759,US,5122004295,,13706 RESEARCH BLVD STE 114,,ASTIN,TX,78759,5122004295,,6/26/2023,6/26/2023,HOANG,BRYNA,,OWNER,5122004295,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC-A,,,6/24/2023
1942986849,2,DELTA PHYSICAL THERAPY AND WELLNESS- ROUND ROCK PLLC,,,2221 JASMINE PATH,,ROUND ROCK,TX,78664,US,5126323477,,2221 JASMINE PATH,,ROUND ROCK,TX,78664,5126323477,,6/26/2023,6/26/2023,PEREZ,MIGUEL,ENRIQUE,PHYSICAL THERAPIST,5126323477,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"PT, DPT",,,6/26/2023
1235815747,2,ILLUMINATE FUNCTIONAL HEALTH LLC,,,301 W PANTHER WAY APT 604,,HEWITT,TX,766433233,US,,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,5033471543,,6/27/2023,6/27/2023,KRONEMANN,RACHEL,,OWNER/REGISTERED DIETITIAN,5033471543,261QH0100X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,6/27/2023
1750068094,2,THE HIVE MATERNAL WELLNESS CENTER,,,PO BOX 1102,,LEANDER,TX,786461102,US,5122656107,8007261022,2600 RUNNING WYLD,,LEANDER,TX,786418689,7022031889,,6/29/2023,7/18/2024,SENNET,KIMBERLY,FAYE,FOUNDER,7022031889,261QB0400X,,,N,261QM0850X,261QM1300X,363LP0808X,367A00000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"CNM, PMHNP",,,7/18/2024
1467139550,2,"MIND THEORY THERAPY, PLLC",,,5900 BALCONES DR STE 4000,,AUSTIN,TX,787314257,US,8325003236,,5900 BALCONES DR STE 4000,,AUSTIN,TX,787314257,8325003236,,6/29/2023,6/29/2023,URBINA,LARICA,LYNN,"PRESIDENT, LEAD PSYCHOTHERAPIST",4056029899,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,6/29/2023
1316625387,2,BLAINE COUNSELING & CONSULTING,,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,US,,,1101 SATELLITE VW UNIT 303,,ROUND ROCK,TX,786651589,7372750087,,7/10/2023,7/10/2023,LIBIOS,THERESA,,OWNER/DIRECTOR,7372750087,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,7/10/2023
1710665484,2,ATX THERAPY CENTER PLLC,,,4131 SPICEWOOD SPRINGS RD STE M1,,AUSTIN,TX,787598652,US,5128146027,5126663792,4131 SPICEWOOD SPRINGS RD STE M1,,AUSTIN,TX,787598652,5128146027,5126663792,7/11/2023,7/11/2023,WHALLEN,BRITTANY,,CLINICAL DIRECTOR,7133013094,101YP2500X,,,Y,1041C0700X,106H00000X,261QM0850X,261QM0855X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"LPC-S, LMFT-S",193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,7/11/2023
1699455451,2,"HEALTHCARE BUSINESS SOLUTIONS, LLC",SUNRISE HAVEN THERAPY GROUP,3,10869 N SCOTTSDALE RD STE 103,,SCOTTSDALE,AZ,852545280,US,8338658273,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,5202229502,,7/18/2023,10/18/2023,MURPHY,VICTORIA,,CEO,8338658273,101YM0800X,,,Y,103T00000X,171400000X,261QM1300X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193200000X MULTI-SPECIALTY GROUP,193200000X MULTI-SPECIALTY GROUP,10/18/2023
1245919042,2,A GENTLE DRAW MOBILE PHLEBOTOMY,OPTIMIZED ONSITE HEALTH CARE,3,1054 OLD ROSEBUD DR,,ALLEN,TX,750131208,US,5128145802,5127272136,551 S. I-35 FRONTAGE RD,SUITE 300,ROUND ROCK,TX,78664,5128145802,5127272136,7/18/2023,2/17/2024,MEREDITH,CORLISS,,CEO/DIRECTOR,5128145802,291U00000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MRS.,,,,,2/17/2024
1124708912,2,"YOUR MIND YOUR GYM, PLLC",,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,US,8777659694,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,8777659694,,7/18/2023,7/18/2023,EDWARDS,TIFFANY,MELISSA,FOUNDER/PSYCHOLOGIST,8777659694,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,PSYD,,,7/18/2023
1790465425,2,"BLUE MAGNOLIA COUNSELING, LLC",,,1006 ARANSAS CV,,ROUND ROCK,TX,786644630,US,3612931147,,1006 ARANSAS CV,,ROUND ROCK,TX,786644630,3612931147,,7/18/2023,7/18/2023,REARDON,SARAH,MARIE,OWNER,3612931147,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC,,,7/18/2023
1376223701,2,FLOURISH PHYSICAL THERAPY AND FITNESS PLLC,,,704 STOW DR,,BRIARCLIFF,TX,786692332,US,,,704 STOW DR,,BRIARCLIFF,TX,786692332,5125226628,,7/20/2023,7/20/2023,MURPHY,ALEXANDRA,,"OWNER, EMPLOYEE",5125226628,261QR0400X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,"PT, DPT, CPT",,,7/20/2023
1467132399,2,RYTHM REHAB CENTER LLC,,,13001 HYMEADOW DR UNIT 40,,AUSTIN,TX,787291778,US,5166057737,,10401 ANDERSON MILL RD # 105B,,AUSTIN,TX,787502581,5166057737,,7/25/2023,7/25/2023,GHIYA,RUTWIK,,MANAGER,3612283283,225100000X,,,Y,261QP2000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193400000X SINGLE SPECIALTY  GROUP,,7/16/2023
1508547860,2,"RAO MEDICAL, PLLC",,,1300 W KOENIG LN STE 103,,AUSTIN,TX,787561424,US,5128505565,,1300 W KOENIG LN STE 103,,AUSTIN,TX,787561424,5128505565,,7/28/2023,7/28/2023,JOSHI,TANVIR,,MANAGER,5128505565,261QP2300X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,7/28/2023
1881376218,2,"REDBUD SURGERY CENTER, LLC",,,1101 W 34TH ST STE 321,,AUSTIN,TX,787051907,US,2147731470,,6818 AUSTIN CENTER BLVD STE 200,,AUSTIN,TX,787313100,2147731470,,8/4/2023,8/4/2023,POTTER,JEFF,,ADMINISTRATOR,2147731470,261QA1903X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,MR.,,,,,8/4/2023
1306528690,2,GOOD OL' ROCK'IN THERAPY PLLC,,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,US,3309990317,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,3309990317,,8/4/2023,8/4/2023,MARTINEZ ACUNA,ELIZABETH,,CEO,3309990317,101YM0800X,,,Y,261QM0801X,261QM0850X,261QM0855X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LPC LPCC NCC CCMHC D,193200000X MULTI-SPECIALTY GROUP,,8/4/2023
1942982293,2,"PELVIS RESTORED, LLC",,,4361 S CONGRESS AVE UNIT 111,,AUSTIN,TX,787451289,US,5127662786,,4361 S CONGRESS AVE UNIT 111,,AUSTIN,TX,787451289,5127662786,,8/7/2023,8/7/2023,JENNEY,KRISTA,,OWNER,5127662786,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,DR.,,"PT, DPT",,,8/5/2023
1578346482,2,GX2 VENTURES LLC,FYZICAL THERAPY & BALANCE CENTERS-BALCONES,3,6703 BLACKSMITH LN,,SAN ANTONIO,TX,782382123,US,2103652866,,5770 N MOPAC EXPY STE 150,,AUSTIN,TX,787314236,5126425599,2109716384,8/15/2023,12/21/2023,GAMBOA,MARK-ANTHONY,,"OWNER, OPERATING PARTNER",5126425599,261QP2000X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,12/21/2023
1033993357,2,LIVING PROOF COUNSELING SERVICES PLLC,,,3318 HIGHWAY 365 STE 229,,NEDERLAND,TX,776277832,US,,,5900 BALCONES DR STE 100,,AUSTIN,TX,787314298,4092033369,,8/21/2023,5/22/2024,HOWLETT,HEATHER,,OWNER/CLINICIAN,4092033369,261QM0801X,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,M. ED.,,,5/22/2024
1538943204,2,COMEBACK PHYSICAL THERAPY LLC,,,3819 SOUTHWAY DR APT 208,,AUSTIN,TX,787046848,US,3607917917,,3819 SOUTHWAY DR APT 208,,AUSTIN,TX,787046848,3607917917,,8/23/2023,8/23/2023,DICKERSON,CHRIS,,OWNER,3607917917,225100000X,,,N,261QP2000X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,193400000X SINGLE SPECIALTY  GROUP,,8/23/2023
